date,year,month,season,NDVI_mean,NDWI_mean,rainfall_mean_mm_per_day,rainfall_total_mm,temp_max_c,temp_mean_c,temp_min_c,soil_moisture_0_7cm,soil_moisture_7_28cm,bare_km2,built_km2,crops_km2,flooded_vegetation_km2,grass_km2,shrub_and_scrub_km2,snow_and_ice_km2,trees_km2,water_km2,landcover_total_km2,coverage_quality,data_quality_flag,year_to_date,ndvi_baseline,ndwi_baseline,rainfall_baseline_mm,temperature_baseline_c,soil_moisture_0_7cm_baseline,soil_moisture_7_28cm_baseline,ndvi_anomaly,ndwi_anomaly,ndvi_change_monthly,ndwi_change_monthly,rainfall_anomaly_mm,temperature_anomaly_c,soil_moisture_0_7cm_anomaly,soil_moisture_7_28cm_anomaly,soil_moisture_change,risk_score,risk_level,main_risk_reason,recommended_action
2022-11-01,2022,11,Autumn,0.2992663494248478,-0.3582312035143845,0.22360888852455074,6.708266656985206,31.417369112707053,19.643781162607432,9.471790062088033,0.13943733876643044,0.16188427637649244,42119.48994811756,25660.168236857375,106771.34705274655,375.8811520154992,101.14630096821773,11326.037808752986,1.0272122011297489,14956.56829759034,3880.776700297436,205192.442710,good,,False,0.272259,-0.329861,4.084,20.116,0.124322,0.155379,0.027007,-0.028370,-0.038834,0.035620,2.624,-0.473,0.015116,0.006505,0.031270,0.04,Low,NDWI below baseline,No immediate action; conditions near seasonal normal - continue routine monitoring.
2022-12-01,2022,12,Winter,0.3518756385668461,-0.386077568769407,0.06375811029780656,1.9765014216439603,24.84880571551936,14.918925422609638,4.980830668018313,0.11235951626689929,0.15345580298876987,37979.80563409947,19063.139129001604,114463.14614166031,479.9885376333117,91.19398946970732,9210.944055199772,389.4568233350262,19402.05632807965,4112.712071055112,205192.442710,good,,False,0.335269,-0.378853,3.206,14.872,0.112036,0.147426,0.016606,-0.007225,0.052609,-0.027846,-1.230,0.047,0.000323,0.006030,-0.027078,0.17,Low,rainfall 62% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-01-01,2023,1,Winter,0.3964429467429992,-0.41452058026930677,0.3870875803427719,11.99971498681126,21.461112373686134,11.625446723057395,1.5731539903602827,0.136701580459214,0.15326965558280256,32246.81909909838,15932.592405279196,131392.39124846738,324.5051403494865,116.43166624664518,11976.029617892736,405.1543793785808,9630.084020020688,3066.713306806818,205090.720884,good,,False,0.373141,-0.391773,20.014,12.373,0.138545,0.155460,0.023302,-0.022748,0.044567,-0.028443,-8.014,-0.748,-0.001843,-0.002190,0.024342,0.18,Low,rainfall 60% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-02-01,2023,2,Winter,0.4353079657173054,-0.46201229231069796,0.2949799789851596,8.259439406450575,29.696838439289795,18.321578151610538,5.663255352291695,0.12887643216604042,0.158745039370093,37648.506702242405,16903.90093259883,126807.9700375853,211.68463913313064,40.68218353322992,13265.53276034578,3.45448285423943,7281.998493355927,3000.4524437358855,205164.182675,good,,False,0.435533,-0.456331,15.589,16.705,0.139345,0.159161,-0.000225,-0.005681,0.038865,-0.047492,-7.330,1.616,-0.010469,-0.000416,-0.007825,0.36,Medium,rainfall 53% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2023-03-01,2023,3,Spring,0.41453158849629085,-0.4390291016853368,1.386869714188886,42.992961119870884,32.428440035904096,21.401725912185338,12.794494096332471,0.1641768321805421,0.1628840743451291,44096.26859560812,17831.587766067816,121233.0245568184,162.30405341387888,66.5255809453431,13198.267833986918,0.05897676953125,5610.000785303641,2994.404560653159,205192.442710,good,,False,0.415226,-0.443294,26.161,22.053,0.148366,0.164179,-0.000694,0.004265,-0.020776,0.022983,16.832,-0.651,0.015811,-0.001295,0.035300,0.01,Low,"soil moisture below baseline (7-28 cm, 0.163 vs 0.164 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-04-01,2023,4,Spring,0.2758670416168556,-0.34356381718745477,0.5177734554623301,15.533203668913135,38.43831846043265,25.7343950144855,14.498965138322987,0.15776294404389268,0.18580712340364353,55176.91566165927,18672.900379531828,109098.91421605367,156.90256469572228,180.1211048232118,13982.1485722789,0.10205966699218749,4960.760918861178,2963.677231979016,205192.442710,good,,False,0.259203,-0.340424,14.981,28.158,0.126788,0.154427,0.016664,-0.003140,-0.138665,0.095465,0.552,-2.423,0.030975,0.031381,-0.006414,0.01,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-05-01,2023,5,Spring,0.22929707091051307,-0.29901112284816306,1.2639597115987082,39.18275106565621,42.703897431592345,29.472712109236856,18.728873417027447,0.1432369893942621,0.15232355288716085,77766.63981650304,17937.13644117976,88560.24482085367,72.99467079907332,226.86986068485982,13223.787763895916,0.1270701630859375,4109.212094532243,3295.4301709436136,205192.442710,good,,False,0.204418,-0.287705,17.567,32.572,0.114267,0.139210,0.024879,-0.011306,-0.046570,0.044553,21.616,-3.099,0.028970,0.013114,-0.014526,0.02,Low,NDWI below baseline,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-06-01,2023,6,Summer,0.24897308894889889,-0.30191246347251455,1.98419172713108,59.52575184611423,42.88495074666938,33.08891724215425,19.57748990730423,0.14127756679953718,0.1648782345021405,98202.62392931426,21830.252419032713,63676.34086545832,132.96345103722794,239.04393219511056,10127.70815156797,0.4817615371093751,5392.284827178251,5590.743372245313,205192.442710,good,,False,0.219010,-0.287480,39.293,34.254,0.123537,0.146083,0.029963,-0.014432,0.019676,-0.002901,20.233,-1.165,0.017741,0.018795,-0.001959,0.02,Low,NDWI below baseline,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-07-01,2023,7,Summer,0.28519036091087613,-0.313880758902874,4.598343230043045,142.54864018510696,40.99260183757409,31.697891838689095,24.82400740064211,0.2256471905125879,0.2165400389620405,75605.74766944745,20236.813383016706,63869.482678537664,861.7801377941648,1021.1800545300881,6846.500728721967,30.507149263147245,10287.66521497049,15359.790026687044,194119.467043,poor,,False,0.275665,-0.299969,159.209,32.131,0.215099,0.211268,0.009526,-0.013912,0.036217,-0.011968,-16.661,-0.433,0.010548,0.005272,0.084370,0.11,Low,NDVI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-08-01,2023,8,Summer,0.35458073444956145,-0.36880276758999003,1.5547705105211753,48.197885863056335,40.63566472294706,32.558936327994225,25.74032806441622,0.15281233651370252,0.20127449153472002,66310.7893591816,26346.71740661519,75780.79209710137,565.4319192320294,753.4032622618972,6566.335250738639,1.266996538327206,19025.4835007618,9495.599791126006,204845.819584,good,,False,0.359558,-0.360448,116.342,30.787,0.227124,0.241602,-0.004977,-0.008354,0.069390,-0.054922,-68.144,1.772,-0.074311,-0.040327,-0.072835,0.58,Medium,"soil moisture below baseline (0-7 cm, 0.153 vs 0.227 m3/m3)",Check soil moisture in the field; plan irrigation and conserve water.
2023-09-01,2023,9,Summer,0.3741468902890671,-0.397730339259418,1.6239485355096575,48.71845605776876,39.80205899615963,31.156048422556676,21.03104005004218,0.1350385297607592,0.15599688943560347,55040.70968097389,35685.917302552225,85821.32061037597,370.588376389199,203.57208477845165,8098.77147703224,0.0170838603515625,14609.076960561997,5362.469133019551,205192.442710,good,,False,0.392313,-0.404507,44.701,30.476,0.170083,0.206564,-0.018167,0.006777,0.019566,-0.028928,4.017,0.680,-0.035044,-0.050567,-0.017774,0.34,Medium,"soil moisture below baseline (7-28 cm, 0.156 vs 0.207 m3/m3)",Check soil moisture in the field; plan irrigation and conserve water.
2023-10-01,2023,10,Autumn,0.33693873898831456,-0.3824437592533739,0.38049444549838196,11.795327814451127,36.63918338532228,25.73974402423568,16.314804595553465,0.14484417777550943,0.16504023806671056,52048.27060905304,38585.804201545485,88325.68006624107,228.01975540694747,264.3981941302468,9467.67854786546,0.28369340625000006,12235.1378656662,4037.169776230063,205192.442710,good,,False,0.338652,-0.387453,7.380,26.303,0.128563,0.165166,-0.001713,0.005010,-0.037208,0.015287,4.415,-0.563,0.016281,-0.000126,0.009806,0.01,Low,NDVI below baseline (99% of normal),No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-11-01,2023,11,Autumn,0.25796593043460125,-0.3043384112739071,0.21703221624931782,6.510966477922347,30.790006741469064,20.224140287542504,11.269512462151575,0.1338253283219529,0.1612096013081508,79259.67867103712,19630.39005245359,62325.10153752473,325.30188885749544,98.35302918692942,8278.69603722145,4962.870872410668,21499.424395562175,8812.626225296823,205192.442710,good,,False,0.272259,-0.329861,4.084,20.116,0.124322,0.155379,-0.014293,0.025522,-0.078973,0.078105,2.427,0.108,0.009504,0.005830,-0.011019,0.07,Low,NDVI below baseline (95% of normal),No immediate action; conditions near seasonal normal - continue routine monitoring.
2023-12-01,2023,12,Winter,0.3275157373434176,-0.3664171098049419,0.06476315271868759,2.00765773428413,24.445951203762593,15.267493266394661,6.340713977973404,0.11659224615426786,0.15051402351501944,46035.64296029276,19275.81046793784,94263.6841703299,347.4404955967306,140.47142599096972,9953.20774243546,2070.69732674976,28682.381694397343,4420.995412916761,205190.331697,good,,False,0.335269,-0.378853,3.206,14.872,0.112036,0.147426,-0.007754,0.012436,0.069550,-0.062079,-1.199,0.396,0.004556,0.003088,-0.017233,0.20,Low,rainfall 63% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-01-01,2024,1,Winter,0.29186979611100544,-0.31385604232460435,0.2637743185485696,8.177003870879775,22.39667089446971,11.843658421739867,3.963460225036192,0.10655440597622787,0.1415397441393874,24615.11883901764,4718.408616976686,44213.00845415299,305.74086740473325,214.00952223289204,6232.393751314888,7144.923099823814,11469.469176670465,1768.93462970819,100682.006957,poor,,False,0.373141,-0.391773,20.014,12.373,0.138545,0.155460,-0.081271,0.077917,-0.035646,0.052561,-11.837,-0.530,-0.031991,-0.013920,-0.010038,0.61,Medium,NDVI below baseline (78% of normal),Monitor crop vigor; inspect fields for stress symptoms.
2024-02-01,2024,2,Winter,0.43832325723994575,-0.4542728921117653,0.6156377258462586,17.85349405257443,26.771594506548766,15.484027634001029,5.855751636900043,0.14461955543026903,0.15798841485904497,40600.796416799705,15623.195921760662,127428.3799922976,395.5825759034777,60.07122931514252,11154.370472721163,14.45429479980471,6618.174716107314,3124.120981823972,205019.146602,good,,False,0.435533,-0.456331,15.589,16.705,0.139345,0.159161,0.002791,0.002058,0.146453,-0.140417,2.264,-1.221,0.005274,-0.001173,0.038065,0.15,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-03-01,2024,3,Spring,0.42700943940132285,-0.4514589564151772,1.1210025658744924,34.75107953497418,33.902071342298996,20.606759025289467,5.062254729302013,0.14853488675375176,0.16282590398184285,44700.06537549526,17438.85694329932,120246.21746912668,180.55742305293361,76.51628526830572,14602.067131862059,0.0585840595703125,5073.424049400976,2874.679448004605,205192.442710,good,,False,0.415226,-0.443294,26.161,22.053,0.148366,0.164179,0.011784,-0.008165,-0.011314,0.002814,8.590,-1.446,0.000169,-0.001353,0.003915,0.03,Low,NDWI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-04-01,2024,4,Spring,0.269147948285985,-0.3432564952873469,0.9817320758410142,29.45196227435133,36.95710013902468,25.73145204035123,15.253861640531804,0.1484412505622245,0.1616379846736788,54811.38878746924,18330.28615874314,108368.93506729825,141.48700274146387,162.2596922423101,14793.25122352499,0.10950102832031253,5423.929069971248,3160.5888003826467,205192.235303,good,,False,0.259203,-0.340424,14.981,28.158,0.126788,0.154427,0.009945,-0.002832,-0.157861,0.108202,14.471,-2.426,0.021653,0.007211,-0.000094,0.01,Low,NDVI decline vs seasonal norm,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-05-01,2024,5,Spring,0.20467680709786876,-0.2877497005015212,0.2794538184371417,8.66306836565106,45.52346232910429,33.465085677624444,15.664835027812254,0.1097864039559484,0.14524088437473742,78354.76052550928,18911.958606071505,88083.94325541751,81.28043303790253,53.60687824626608,12124.644726399165,0.1983397119140625,3943.463118414626,3638.5868267466585,205192.442710,good,,False,0.204418,-0.287705,17.567,32.572,0.114267,0.139210,0.000258,-0.000044,-0.064471,0.055507,-8.904,0.894,-0.004480,0.006031,-0.038655,0.26,Low,rainfall 49% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-06-01,2024,6,Summer,0.20734895846450813,-0.2777531711075906,0.7107200070472514,21.32160021304361,44.620615036618915,35.27868679457805,24.467554049697956,0.10406255734387387,0.13032305737177552,102397.92572636822,21012.735175010275,63825.76223869561,154.56839442878402,42.665942474165114,8695.482022098602,0.25715165527343753,3668.531199401614,5394.514859438811,205192.442710,good,,False,0.219010,-0.287480,39.293,34.254,0.123537,0.146083,-0.011661,0.009727,0.002672,0.009997,-17.971,1.024,-0.019474,-0.015760,-0.005724,0.37,Medium,rainfall 54% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2024-07-01,2024,7,Summer,0.27808881592841533,-0.3147381679230995,3.9716706293562574,123.12178958793292,42.72704922645343,34.45634280780026,26.70364517559315,0.15012727206618262,0.15560622232772242,82680.67693281079,20839.1238428771,43241.903588658846,542.483649485929,528.8045665581533,7717.421699317228,709.5704208463471,20836.622476341887,17716.43087518342,194813.038052,moderate,,False,0.275665,-0.299969,159.209,32.131,0.215099,0.211268,0.002424,-0.014769,0.070740,-0.036985,-36.088,2.325,-0.064972,-0.055662,0.046065,0.49,Medium,"soil moisture below baseline (0-7 cm, 0.150 vs 0.215 m3/m3)",Check soil moisture in the field; plan irrigation and conserve water.
2024-08-01,2024,8,Summer,0.37009860859075067,-0.3611571570876749,5.6781946907737995,176.024035393809,37.216462216126594,29.899619343792985,24.37695677387751,0.28367129420419246,0.2712712367365708,46401.49942640632,16393.153685678004,50868.23414211464,363.6762573679545,788.244644208203,4986.820053707981,131.8347853059628,12464.120706188185,8768.402133086202,141165.985834,poor,,False,0.359558,-0.360448,116.342,30.787,0.227124,0.241602,0.010541,-0.000709,0.092010,-0.046419,59.682,-0.887,0.056548,0.029670,0.133544,0.00,Low,NDWI below baseline,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-09-01,2024,9,Summer,0.4152639112960893,-0.4158999580653622,1.3891039958501665,41.67311987409469,38.79413979900422,30.68264208267319,23.905611444484876,0.19699649882902082,0.2388355253263948,42233.91648465172,37258.40428150061,85781.67107215516,628.4817734950334,543.5423146682953,12771.510335182755,0.8118466123046875,20301.477040172136,5641.359889813189,205161.175038,good,,False,0.392313,-0.404507,44.701,30.476,0.170083,0.206564,0.022951,-0.011393,0.045165,-0.054743,-3.028,0.207,0.026914,0.032271,-0.086675,0.05,Low,rainfall 93% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-10-01,2024,10,Autumn,0.34318583956048976,-0.3903699394829721,0.1702262708661514,5.2770143946150485,37.89296819980072,27.927099012568778,19.058248145528136,0.11834875358561193,0.1605011279233789,43497.16342319153,40666.96386128298,89643.50231953793,362.1001574114003,338.22274928883286,10907.444783311596,0.04214052734375,15674.926445047086,4102.076829946601,205192.442710,good,,False,0.338652,-0.387453,7.380,26.303,0.128563,0.165166,0.004534,-0.002917,-0.072078,0.025530,-2.103,1.624,-0.010215,-0.004665,-0.078648,0.28,Low,rainfall 72% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2024-11-01,2024,11,Autumn,0.25705652275649843,-0.3156681265428515,0.029142912311318655,0.8742873685476952,33.25868784943045,21.84627548290015,12.029919015622772,0.1178334205488905,0.14802406716618757,77758.32108786744,27758.410268675514,67184.69772322313,628.9782498652277,45.280461640571396,6441.398908580606,808.2285512363011,19353.454893792383,5213.672564686481,205192.442710,good,,False,0.272259,-0.329861,4.084,20.116,0.124322,0.155379,-0.015203,0.014193,-0.086129,0.074702,-3.210,1.730,-0.006488,-0.007355,-0.000515,0.39,Medium,rainfall 21% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2024-12-01,2024,12,Winter,0.32959212276197153,-0.379804486145736,0.0623671617254519,1.9333820129129233,24.99279950581137,13.877644583010886,4.7890466114424814,0.11485719663198152,0.14422115217933043,35487.07726776669,14869.818169277809,118167.5840952301,268.1264348759935,141.32830488128835,12099.8822321747,3320.5663823362615,16345.384344139155,4240.135347536116,204939.902578,good,,False,0.335269,-0.378853,3.206,14.872,0.112036,0.147426,-0.005677,-0.000952,0.072536,-0.064136,-1.273,-0.994,0.002821,-0.003205,-0.002976,0.20,Low,rainfall 60% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-01-01,2025,1,Winter,0.40187822803360324,-0.42774597212072224,0.21150892050762168,6.5567765338806945,24.23502172875313,13.624280530767452,4.638331872072917,0.1128664653848398,0.14279268568368675,35363.41612193092,15101.39299233429,123950.84472158182,452.1696727937668,176.2882586413565,11768.04553474644,285.92636548641934,14576.4827134534,3435.91050710672,205110.476888,good,,False,0.373141,-0.391773,20.014,12.373,0.138545,0.155460,0.028737,-0.035973,0.072286,-0.047941,-13.457,1.251,-0.025678,-0.012667,-0.001991,0.46,Medium,rainfall 33% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2025-02-01,2025,2,Winter,0.43806594132973403,-0.4658778285761947,0.9842596124004486,27.559269138974578,27.362282053541236,17.247856035555678,6.335344046325705,0.1313926084686262,0.14390237475267664,38569.50894643611,15592.764748793728,125189.15254875744,240.0024615716634,105.04308372717907,14213.308596672407,14.460225779737247,8043.320941864418,2934.7214355017218,204902.282989,good,,False,0.435533,-0.456331,15.589,16.705,0.139345,0.159161,0.002533,-0.009547,0.036188,-0.038132,11.970,0.543,-0.007953,-0.015259,0.018526,0.18,Low,"soil moisture below baseline (7-28 cm, 0.144 vs 0.159 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-03-01,2025,3,Spring,0.4178599733037536,-0.4481940110947348,0.3398903430770606,10.536600630405434,34.55880033978499,21.95366783776343,8.342990491521645,0.14159703468706722,0.16598923621714873,45822.32155972141,16177.979961156663,119145.83596723274,181.39924486456434,158.1225689436505,15765.5983473822,0.21929036621093748,5256.041823913493,2679.4370853990313,205186.955849,good,,False,0.415226,-0.443294,26.161,22.053,0.148366,0.164179,0.002634,-0.004900,-0.020206,0.017684,-15.624,-0.099,-0.006769,0.001810,0.010204,0.24,Low,rainfall 40% of normal,No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-04-01,2025,4,Spring,0.25208906439761963,-0.33847648948094305,0.27565507769153563,8.269652327276567,42.25205391902239,30.323775384602726,15.918910836869337,0.10395349600960493,0.13717878191929597,58195.668387731945,15749.78904310676,111424.58926880168,69.43137272179881,62.212990670802775,12899.400767204033,0.051004203124999994,4230.458849047635,2560.84102605476,205192.442710,good,,False,0.259203,-0.340424,14.981,28.158,0.126788,0.154427,-0.007114,0.001948,-0.165771,0.109718,-6.711,2.166,-0.022835,-0.017248,-0.037644,0.41,Medium,rainfall 55% of normal,Monitor water reserves; schedule supplemental irrigation if dryness persists.
2025-05-01,2025,5,Spring,0.19142275926985977,-0.2761792495189306,0.5475047925125178,16.972648569614897,44.836187721014014,33.369757317041476,22.77889661587704,0.1076525628045312,0.1321774202950016,111396.32415600559,28299.978311302348,50217.03888224804,66.79607257624018,21.821586377680763,8313.804915771512,0.18222532617187495,3809.071737078247,3067.424822871594,205192.442710,good,,False,0.204418,-0.287705,17.567,32.572,0.114267,0.139210,-0.012996,0.011526,-0.060666,0.062297,-0.594,0.798,-0.006614,-0.007032,0.003699,0.17,Low,NDVI below baseline (94% of normal),No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-06-01,2025,6,Summer,0.2100214283340477,-0.2836459401747768,1.3511244393128077,40.53373319535974,45.40465254325659,34.890113282846194,24.486873615643148,0.11483241653786147,0.1369054313804681,107915.95543804401,24746.302662101672,57277.43837789198,113.31347053216955,47.978092431050854,7162.9876074143685,0.5480228564453125,4052.205211005512,3875.7138272927673,205192.442710,good,,False,0.219010,-0.287480,39.293,34.254,0.123537,0.146083,-0.008988,0.003834,0.018599,-0.007467,1.241,0.636,-0.008704,-0.009177,0.007180,0.14,Low,NDVI below baseline (96% of normal),No immediate action; conditions near seasonal normal - continue routine monitoring.
2025-07-01,2025,7,Summer,0.27645977242551073,-0.30108304346999204,5.5315093947465686,171.47679121881293,40.10269191163138,31.976560499462057,25.409930396278522,0.2048119376849465,0.20843580114628316,73630.04023247538,22164.257375633395,21266.601374582413,901.8458199696037,990.7556965205023,2778.253045116188,834.8929463719616,22012.136141964853,17809.12296614526,162387.905599,poor,,False,0.275665,-0.299969,159.209,32.131,0.215099,0.211268,0.000795,-0.001114,0.066438,-0.017437,12.267,-0.154,-0.010288,-0.002832,0.089980,0.06,Low,"soil moisture below baseline (0-7 cm, 0.205 vs 0.215 m3/m3)",No immediate action; conditions near seasonal normal - continue routine monitoring.
